,pl_name,pl_orbper_yrs,st_mass_x,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,st_teff,st_rad,ra,dec,sy_dist,spec_type,st_rad_m,st_lum,st_lum_sol,r_0,r_1,hab_zone
2324,Kepler-1672 b,0.41308269644079393,1.0675,1,1,150.878454875,0.55638,,,6087.23125,1.26125,297.94009710000006,40.2785566,391.181,F,877451625.0,7.532639241465679e+26,1.9677740965166348,1.92685788634822,1.3374922587767937,0
2325,Kepler-1673 b,0.0925087063175907,1.10625,1,1,33.788804982500004,0.21158000000000002,,,6123.35625,1.0724999999999998,285.66717239999997,48.7195865,727.187,F,746138249.9999999,5.5772269441505885e+26,1.4569558370299343,1.6580027977705496,1.150871542089233,0
2326,Kepler-1674 b,0.17128427695756332,0.94375,1,1,62.56158215875,0.30122,,,5598.0912499999995,0.85375,294.81604469999996,45.30608439999999,1012.4799999999998,G,593953875.0,2.4688058274188875e+26,0.644933601729072,1.1031118947409657,0.7657044301159268,0
2327,Kepler-1675 b,0.1725889833504449,1.0750000000000002,1,1,63.03812616875,0.31822,,,5951.57125,1.0812499999999998,283.8095478,41.041251700000004,651.1170000000001,G,752225624.9999999,5.0587637404348775e+26,1.3215161286402501,1.5790587885863505,1.0960740389060695,0
2328,Kepler-1676 b,0.08192217742837588,1.078,1,1,29.922075305714287,0.19354,,,6052.085714285715,1.1057142857142856,287.2368778,43.56716649999999,,F,769245428.5714285,5.656811791649864e+26,1.4777460270767668,1.6697904213068895,1.1590536998606653,0
2329,Kepler-1677 b,0.060408050592060225,1.14875,1,1,22.064040478749998,0.16232,,,6134.52,1.16125,298.493273,47.0130566,735.3689999999998,F,807881624.9999999,6.586268146906957e+26,1.7205507175827996,1.8017552854499392,1.2506546349749652,0
2330,Kepler-1678 b,0.4051287556125941,0.9912500000000001,1,1,147.97327798749998,0.5416599999999999,,,5862.25,0.87875,292.59162969999994,38.399562899999985,847.3389999999999,G,611346375.0,3.1452388008551876e+26,0.8216402301084607,1.245096215201983,0.8642601828934179,0
2331,Kepler-1679 b,0.026704261211498975,0.98125,1,1,9.7537314075,0.08896000000000001,,,5687.125,0.88375,293.9005786,50.4270507,909.2799999999999,G,614824875.0,2.8177052207045485e+26,0.7360776438622122,1.1784845111991287,0.8180229180287022,0
2332,Kepler-168 b,0.012115976363221538,1.1300000000000001,1,2,4.425360366666667,0.054766666666666665,,,6160.4,1.2380000000000002,294.71018319999996,39.825043699999995,1343.6000000000001,F,861276600.0000001,7.612767135243872e+26,1.9887061481828296,1.9370791804385172,1.344587178343676,0
2333,Kepler-168 c,0.0361210356550308,1.1288888888888888,1,2,13.193208273000002,0.11330000000000001,,,6148.636363636364,1.2518181818181817,294.71018319999996,39.825043699999995,1343.6000000000001,F,870889909.090909,7.724375085262705e+26,2.0178618300059314,1.9512269144590295,1.3544075625379304,0
2334,Kepler-1680 b,0.024022519127310064,0.8412499999999999,1,1,8.77422511125,0.07892,,,5086.625,0.96,297.0746571,39.9338893,310.315,K,667872000.0,2.127781159739386e+26,0.5558466979465481,1.0240934306088134,0.7108552454272299,0
2335,Kepler-1681 b,0.19136350157426418,0.79,1,1,69.89551895,0.3073,,,5596.275000000001,0.844,296.6972773,46.3716969,758.3000000000001,G,587170800.0,2.409609632418597e+26,0.629469600945297,1.0898066307146497,0.7564688306655152,0
2336,Kepler-1682 b,0.04061118758384668,0.94625,1,1,14.833236265,0.11499999999999999,,,5689.92,0.8975,293.9835827,39.5728474,1159.8500000000001,G,624390750.0,2.9117840515028876e+26,0.7606541409359685,1.1979968665785465,0.8315670535123695,0
2337,Kepler-1683 b,0.04115981952087611,0.9225000000000001,1,1,15.03362408,0.11534,,,5478.25,0.9475000000000002,298.4501035,44.284019300000004,733.143,G,659175750.0000001,2.788633461415483e+26,0.7284831403906695,1.17238922346768,0.813791988382261,0
2338,Kepler-1684 b,0.1306111192334018,0.6975,1,1,47.705711300000004,0.2254,,,4560.7025,0.675,294.00541810000004,46.31066249999999,621.996,K,469597500.00000006,6.798296900693441e+25,0.17759396292302612,0.5788634976498086,0.4018072388630536,0
2339,Kepler-1685 b,0.05609965957563313,1.00625,1,1,20.49040066,0.14819999999999997,,,5580.75,0.88125,296.1882618,43.936811799999994,1141.89,G,613085625.0,2.597970043772928e+26,0.6786755600242759,1.1316006029399708,0.7854793325353957,0
2340,Kepler-1686 b,0.02548898072161924,1.0157142857142856,1,1,9.309850208571428,0.08708,,,5825.274285714286,1.1114285714285717,291.6067189,42.035978300000004,729.8230000000001,G,773220857.1428573,4.905623773560969e+26,1.281510912633482,1.5549743143140278,1.0793562528544005,0
2341,Kepler-1687 b,0.01582357771389459,0.5942857142857143,1,1,5.77956176,0.05256000000000001,,,4099.142857142857,0.6057142857142858,289.74283629999996,50.787062600000006,417.01400000000007,K,421395428.5714286,3.5725100265113767e+25,0.09332575826832228,0.4196264247581711,0.2912758116043066,0
2342,Kepler-1688 b,0.015386902912388777,0.8700000000000001,1,1,5.62006628875,0.059019999999999996,,,4781.54125,1.3880000000000001,289.55300510000006,41.2978532,,K,965631600.0000001,3.473091032108297e+26,0.9072860585444871,1.3083808649700541,0.9081880354682699,0
2343,Kepler-1689 b,0.023225084001173363,0.9657142857142856,1,1,8.482961931428571,0.07982,,,5811.265714285714,0.9871428571428572,291.57416629999994,38.6559433,294.122,G,686755285.7142857,3.832732914860462e+26,1.001236393641709,1.3744545358148783,0.9540518347084945,0
2344,Kepler-169 b,0.008899637259107158,0.8424999999999999,1,5,3.2505925088888894,0.04068333333333333,,,5055.1,0.9249999999999998,285.9999204,40.919382199999994,406.529,K,643522499.9999999,1.926939492869699e+26,0.503380222797727,0.9745634947394296,0.6764749695011412,0
2345,Kepler-169 c,0.01696228166735113,0.838888888888889,1,5,6.195473379,0.06253333333333334,,,5043.727272727273,0.9109090909090909,285.9999204,40.919382199999994,406.52899999999994,K,633719454.5454545,1.8519193120323756e+26,0.4837824744076216,0.9554041665828208,0.6631758812422797,0
2346,Kepler-169 d,0.02285605937303217,0.838888888888889,1,5,8.348175686,0.07615000000000001,,,5043.727272727273,0.9109090909090909,285.9999204,40.919382199999994,406.52899999999994,K,633719454.5454545,1.8519193120323756e+26,0.4837824744076216,0.9554041665828208,0.6631758812422797,0
2347,Kepler-169 e,0.03769224916906229,0.838888888888889,1,5,13.767094009000001,0.10635,,,5043.727272727273,0.9109090909090907,285.9999204,40.919382199999994,406.52899999999994,K,633719454.5454544,1.8519193120323753e+26,0.4837824744076215,0.9554041665828207,0.6631758812422796,0
2348,Kepler-169 f,0.2384413423025325,0.838888888888889,1,5,87.09070027599999,0.36401666666666666,,,5043.727272727273,0.9109090909090907,285.9999204,40.919382199999994,406.52899999999994,K,633719454.5454544,1.8519193120323753e+26,0.4837824744076215,0.9554041665828207,0.6631758812422796,0
2349,Kepler-1690 b,0.6423968467488023,0.9049999999999999,1,1,234.63544827500002,0.71472,,,5569.5,0.8675,288.15666489999995,41.8779417,703.7889999999999,G,603519750.0,2.497292468605919e+26,0.6523752530318493,1.109457842296713,0.7701093505776537,0
2350,Kepler-1691 b,0.010535842643981618,1.1585714285714288,1,1,3.8482165257142857,0.05073999999999999,,,6191.142857142857,1.1357142857142857,286.2543962,41.021837299999994,1267.67,F,790116428.5714285,6.535624401084571e+26,1.7073208989249142,1.7948148056695936,1.24583703112147,0
2351,Kepler-1692 b,0.016316512404419673,0.9428571428571428,1,1,5.959606155714286,0.06368,,,5342.714285714285,0.8742857142857143,286.9241803999999,47.05370920000001,591.0190000000001,G,608240571.4285715,2.1479302340819675e+26,0.5611103014843175,1.028930844151288,0.7142130452999667,0
2352,Kepler-1693 b,0.03312786073335289,0.9471428571428573,1,1,12.099951132857143,0.10132000000000001,,,5596.24,0.8971428571428574,290.2015581,48.1857799,760.0649999999999,G,624142285.7142859,2.722539191244934e+26,0.71121713459899,1.15841232809604,0.8040901886316157,0
2353,Kepler-1694 b,0.010664585661484306,0.7514285714285714,1,1,3.895239912857143,0.04354,,,4982.857142857143,0.7042857142857143,293.7936339,40.24102299999999,513.3290000000001,K,489971571.42857146,1.0545741239881627e+26,0.275489583069008,0.720965787099457,0.5004448776011999,0
2354,Kepler-1695 b,0.01295802005280141,0.9014285714285714,1,1,4.732916824285715,0.05294,,,5556.339999999999,0.852857142857143,293.6193001000001,46.413401500000006,791.1750000000001,G,593332714.2857144,2.3909662256019837e+26,0.6245993274822319,1.0855824690627085,0.7535367080895213,0
2355,Kepler-1696 b,0.18053689515987092,1.0371428571428571,1,1,65.94110095714285,0.324475,,,5866.285714285715,1.062857142857143,295.5761011,42.0233639,1506.3600000000001,G,739429714.2857144,4.6139006994050895e+26,1.205303213010734,1.5080308371119704,1.0467713186967447,0
2356,Kepler-1697 b,0.09171082321697466,0.87,1,1,33.49737817999999,0.2008,,,4822.37,1.2957142857142856,287.663331,43.471378200000004,247.771,K,901428428.5714285,3.131311096557822e+26,0.8180018538552305,1.242336397380014,0.8623445071195737,0
2357,Kepler-1698 b,0.00331470107362863,0.7685714285714286,1,1,1.210694567142857,0.02,,,4999.441428571428,0.7471428571428572,293.3450181000001,39.257746899999994,222.345,K,519787285.7142858,1.2027042453996907e+26,0.3141860620166381,0.7699375887677068,0.5344377351407723,0
2358,Kepler-1699 b,0.009557271868583161,0.795,1,1,3.49079355,0.041725,,,5537.37,0.72,292.13732810000005,48.9171579,818.7589999999999,G,500904000.0,1.6809112125380562e+26,0.43910951215727695,0.9102244302941424,0.6318152147562802,0
2359,Kepler-17 b,0.004067654909879079,1.0516666666666667,1,1,1.4857109558333335,0.025945,769.1374333333333,2.4200000000000004,5720.846153846154,1.0169230769230768,298.3952436999999,47.814986499999996,720.7529999999999,G,707473384.6153846,3.8201717458329866e+26,0.9979550015237687,1.3722004099763219,0.9524871755394202,0
2360,Kepler-170 b,0.021712854157177525,1.041,1,2,7.930619980909091,0.08,82.6,0.26,5601.727272727273,1.0141666666666664,284.5211975000001,41.62965620000001,738.657,G,705555749.9999999,3.4927871050208055e+26,0.9124313231506807,1.3120855666634579,0.9107595846578137,0
2361,Kepler-170 c,0.04562877362703006,1.0410000000000001,1,2,16.665909567272728,0.13115,,,5601.727272727273,1.0141666666666667,284.5211975000001,41.62965620000001,738.657,G,705555750.0,3.492787105020806e+26,0.9124313231506808,1.3120855666634579,0.9107595846578137,0
2362,Kepler-1700 b,0.6413202564192824,1.1657142857142857,1,1,234.2422236571429,0.7906749999999999,,,6114.857142857143,1.147142857142857,286.9497376,45.35376259999999,717.5969999999999,F,798067285.7142856,6.345208237577384e+26,1.6575779095029737,1.7684754704626955,1.2275540756476135,0
2363,Kepler-1701 b,0.4630638412437665,0.8585714285714285,1,1,169.1340680142857,0.566875,,,5249.857142857143,0.8085714285714286,286.6088625,41.88929860000001,584.1419999999999,G,562523142.8571429,1.7127435178683513e+26,0.4474251614076153,0.9188027088282976,0.6377696658937266,0
2364,Kepler-1702 b,0.05065317759525438,0.8333333333333334,1,1,18.501073116666664,0.12795,,,5192.833333333333,0.735,284.9724842,44.567479399999996,857.14,K,511339500.0,1.3547458246475362e+26,0.3539043429068799,0.8171560702953433,0.567213558392636,0
2365,Kepler-171 b,0.011408519556468173,0.9499999999999998,1,3,4.166961768,0.049416666666666664,,,5608.545454545455,0.9209090909090908,296.7719081999999,41.755595799999995,863.8549999999997,G,640676454.5454545,2.8940105077478666e+26,0.7560111044273423,1.194334980685622,0.8290252241076111,0
2366,Kepler-171 c,0.03138528316769336,0.9499999999999998,1,3,11.463474676999999,0.09675,,,5608.545454545455,0.9209090909090908,296.7719081999999,41.755595799999995,863.8549999999997,G,640676454.5454545,2.8940105077478666e+26,0.7560111044273423,1.194334980685622,0.8290252241076111,0
2367,Kepler-171 d,0.10842210930595483,0.9499999999999998,1,3,39.601175424000004,0.22106666666666666,,,5608.545454545455,0.9209090909090908,296.7719081999999,41.755595799999995,863.8549999999997,G,640676454.5454545,2.8940105077478666e+26,0.7560111044273423,1.194334980685622,0.8290252241076111,0
2368,Kepler-172 b,0.008050114067077344,0.928888888888889,1,4,2.940304163,0.039066666666666666,,,5531.0,1.0445454545454547,283.3684093000001,41.821839000000004,828.5919999999999,G,726690272.7272729,3.521558670495447e+26,0.9199474060855399,1.3174785853299116,0.914503047405599,0
2369,Kepler-172 c,0.017492127222450377,0.9288888888888889,1,4,6.388999468,0.0657,,,5531.0,1.0445454545454547,283.3684093000001,41.821839000000004,828.5919999999999,G,726690272.7272729,3.521558670495447e+26,0.9199474060855399,1.3174785853299116,0.914503047405599,0
2370,Kepler-172 d,0.040046628101300476,0.9288888888888889,1,4,14.627030913999999,0.11405,,,5531.0,1.0445454545454547,283.3684093000001,41.821839000000004,828.5919999999999,G,726690272.7272729,3.521558670495447e+26,0.9199474060855399,1.3174785853299116,0.914503047405599,0
2371,Kepler-172 e,0.09614934382842803,0.92625,1,4,35.11854783333334,0.20440000000000003,,,5541.2,1.04,283.3684093000001,41.821839000000004,828.5919999999999,G,723528000.0,3.516799331210951e+26,0.9187041095117428,1.3165880070131413,0.9138848691720332,0
2372,Kepler-173 b,0.011673502295231576,0.9075,1,2,4.263746713333333,0.0484,,,5940.110000000001,1.0230000000000001,294.64661710000007,41.8840952,833.165,G,711701100.0000001,4.4936042785104186e+26,1.1738778157028262,1.4882418497048386,1.0330351642799642,0
2373,Kepler-173 c,0.021918655296372345,0.9177777777777778,1,2,8.005788847,0.074,,,5911.831818181819,1.0336363636363637,294.64661710000007,41.8840952,833.1649999999998,G,719100818.1818182,4.500797243486423e+26,1.1757568556652098,1.4894324965007548,1.0338616294197953,0
2374,Kepler-174 b,0.038280021215605746,0.6633333333333333,1,3,13.981777748999999,0.09646666666666666,,,4717.090909090909,0.6699999999999999,287.4389454,43.83200520000002,384.757,K,466118999.99999994,7.665000675185737e+25,0.20023512735594923,0.6146561047339371,0.42665200569076644,0
2375,Kepler-174 c,0.12046660139879284,0.6729999999999999,1,3,44.000426160909086,0.20695,,,4717.666666666667,0.6783333333333333,287.4389454,43.83200520000002,384.757,K,471916500.0,7.860694767337856e+25,0.20534730322199204,0.6224530037908781,0.43206407692082816,0
2376,Kepler-174 d,0.6772176351191587,0.6729999999999999,1,3,247.3537412272727,0.6545500000000001,,,4717.666666666667,0.6783333333333333,287.4389454,43.83200520000002,384.757,K,471916500.0,7.860694767337856e+25,0.20534730322199204,0.6224530037908781,0.43206407692082816,0
2377,Kepler-175 b,0.03259008127036277,1.06,1,2,11.903527184000001,0.10463333333333334,,,5932.818181818182,1.1045454545454545,289.55323200000004,43.876116,1312.34,G,768432272.7272727,5.212870656757429e+26,1.361773943771533,1.6029300669614162,1.1126438390246787,0
2378,Kepler-175 c,0.09318314999041753,1.0599999999999998,1,2,34.035145534,0.21093333333333333,,,5932.818181818182,1.1045454545454545,289.55323200000004,43.876116,1312.34,G,768432272.7272727,5.212870656757429e+26,1.361773943771533,1.6029300669614162,1.1126438390246787,0
2379,Kepler-176 b,0.014875052509240247,0.8266666666666667,1,4,5.433112929,0.05655000000000001,,,5144.545454545455,0.8400000000000002,294.6679021,43.853210400000016,527.321,K,584388000.0000001,1.704559692777268e+26,0.44528727606511703,0.9166049704321789,0.6362441470101331,0
2380,Kepler-176 c,0.03493339579192334,0.8255555555555556,1,4,12.759422813,0.09999999999999999,23.0,0.07200000000000001,5154.3,0.8454545454545456,294.6679021,43.853210400000016,527.321,K,588182727.2727274,1.739902468869723e+26,0.45451997619376255,0.9260587782332977,0.6428063303655044,0
2381,Kepler-176 d,0.07050613971252567,0.8255555555555555,1,4,25.752367530000004,0.15966666666666665,15.2,0.048,5154.3,0.8454545454545456,294.6679021,43.853210400000016,527.321,K,588182727.2727274,1.739902468869723e+26,0.45451997619376255,0.9260587782332977,0.6428063303655044,0
2382,Kepler-176 e,0.14008424799452432,0.8333333333333334,1,4,51.165771580000005,0.25206666666666666,,,5130.857142857143,0.8371428571428572,294.6679021,43.85321040000001,527.321,K,582400285.7142857,1.6750371782899098e+26,0.43757502045190955,0.908632624406409,0.6307102925576049,0
2383,Kepler-177 b,0.10065898144732746,1.0354545454545454,1,2,36.765692973636355,0.22159999999999996,4.413333333333333,0.013786666666666664,5946.7,1.1500000000000004,286.04714419999993,45.0532038,1435.4400000000003,G,800055000.0000002,5.703814683356626e+26,1.4900247344191813,1.6767132800310307,1.1638590723885232,0
2384,Kepler-177 c,0.13528070266193765,1.0354545454545454,1,2,49.41127664727273,0.26936000000000004,11.9,0.03757666666666667,5946.7,1.1500000000000001,286.04714419999993,45.0532038,1435.4400000000003,G,800055000.0000001,5.703814683356625e+26,1.4900247344191808,1.6767132800310303,1.163859072388523,0
2385,Kepler-178 b,0.02621949570157427,0.9022222222222224,1,3,9.576670805000003,0.08451666666666667,,,5539.636363636364,0.9827272727272728,287.10102749999993,46.896403299999996,716.0249999999997,G,683683363.6363636,3.136582063781323e+26,0.8193788045405754,1.243381576353848,0.8630699984993186,0
2386,Kepler-178 c,0.056270380947296375,0.9022222222222221,1,3,20.552756641000002,0.14063333333333333,,,5539.636363636364,0.9827272727272728,287.10102749999993,46.896403299999996,716.0249999999997,G,683683363.6363636,3.136582063781323e+26,0.8193788045405754,1.243381576353848,0.8630699984993186,0
2387,Kepler-178 d,0.26468882621644235,0.8975,1,3,96.67759377555556,0.39466666666666667,,,5551.8,0.9920000000000002,287.10102749999993,46.896403299999996,716.0249999999999,G,690134400.0000001,3.2242165424253474e+26,0.8422718240400594,1.2606316356613856,0.8750438035997031,0
2388,Kepler-179 b,0.007490496177960301,0.87,1,2,2.735903729,0.036083333333333335,,,5287.208181818182,0.8109090909090907,298.66361629999994,47.76193289999999,605.6800000000001,G,564149454.5454544,1.77221165951664e+26,0.4629602036354859,0.9346174715787,0.648747186811547,0
2389,Kepler-179 c,0.017522637295003425,0.87,1,2,6.400143272000001,0.06381666666666666,,,5287.208181818182,0.8109090909090907,298.66361629999994,47.76193289999999,605.6800000000001,G,564149454.5454544,1.77221165951664e+26,0.4629602036354859,0.9346174715787,0.648747186811547,0
2390,Kepler-18 b,0.009595361639972624,0.9159999999999998,1,3,3.5047058390000005,0.04371666666666666,6.9,0.022000000000000002,5378.090909090909,1.010909090909091,298.0794448000001,44.74624799999999,433.0469999999999,G,703289454.5454546,2.9485083899316617e+26,0.7702477507658468,1.2055279519589863,0.8367946151648872,0
2391,Kepler-18 c,0.02092160002464066,0.9109999999999999,1,3,7.641614409000001,0.07363333333333334,17.85,0.056,5380.0,1.0200000000000002,298.0794448000001,44.74624799999999,433.0469999999999,G,709614000.0000001,3.0060420647577685e+26,0.785277446383952,1.2172327465259074,0.8449192787608616,0
2392,Kepler-18 d,0.040681527354862794,0.9100000000000001,1,3,14.858927866363636,0.11460000000000002,15.666666666666666,0.049293333333333335,5380.0,1.02,298.0794448000001,44.74624799999999,433.04699999999985,G,709614000.0,3.0060420647577674e+26,0.7852774463839518,1.2172327465259072,0.8449192787608615,0
2393,Kepler-180 b,0.03782981364362308,0.91,1,2,13.81733943333333,0.1082,,,5661.6,1.002,295.5712566000001,49.774514,695.6499999999999,G,697091400.0,3.557605442325353e+26,0.9293640131466439,1.324204291617069,0.9191715702674109,0
2394,Kepler-180 c,0.1146762461026694,0.9144444444444445,1,2,41.885498889,0.22693333333333332,,,5641.181818181818,0.9990909090909091,295.5712566000001,49.774514,695.6499999999997,G,695067545.4545455,3.4862298076243666e+26,0.91071834054973,1.310853344811411,0.9099042609726136,0
2395,Kepler-181 b,0.008590973397216518,0.85,1,2,3.137853033333333,0.0396,,,5247.668,0.791,296.1512831,50.095780600000005,609.2830000000001,G,550298700.0,1.6363793059292773e+26,0.4274763077140223,0.8980863383653782,0.6233897859241565,0
2396,Kepler-181 c,0.011778632859685147,0.8522222222222222,1,2,4.302145652,0.04876666666666667,,,5239.138181818183,0.7927272727272728,296.1512831,50.095780600000005,609.2830000000001,G,551500363.6363637,1.632873794474846e+26,0.4265605523706494,0.8971238659672462,0.6227217037625667,0
2397,Kepler-182 b,0.02690167125530459,1.1388888888888886,1,2,9.825835426000001,0.09496666666666666,,,6096.25,1.2363636363636363,289.83011279999994,50.586202500000006,1549.09,F,860138181.8181818,7.281303406957858e+26,1.902116877470705,1.8944391699953447,1.3149894149144337,0
2398,Kepler-182 c,0.056630329278576315,1.1388888888888888,1,2,20.684227769,0.1557333333333333,,,6096.25,1.2363636363636366,289.83011279999994,50.586202500000006,1549.09,F,860138181.818182,7.281303406957864e+26,1.9021168774707062,1.8944391699953453,1.314989414914434,0
2399,Kepler-183 b,0.015572881911517638,1.012,1,2,5.687995118181817,0.06281666666666667,,,5768.470909090909,1.0066666666666666,293.5308111999999,39.3159329,1050.6399999999999,G,700338000.0,3.8697223961957384e+26,1.0108992675537456,1.3810710005615108,0.9586445296040491,0
2400,Kepler-183 c,0.03186045794785638,1.012,1,2,11.637032265454543,0.10118333333333333,35.7,0.11199999999999999,5768.470909090908,1.0066666666666666,293.5308111999999,39.3159329,1050.6399999999999,G,700338000.0,3.869722396195736e+26,1.010899267553745,1.3810710005615103,0.9586445296040489,0
2401,Kepler-184 b,0.029261092596602575,0.915,1,3,10.68761407090909,0.09150000000000001,,,5662.057272727273,0.8708333333333332,291.95187840000006,43.074617199999985,610.326,G,605838749.9999999,2.6880214390676517e+26,0.7021999579591567,1.1510454296225725,0.7989765942408374,0
2402,Kepler-184 c,0.05558663590815755,0.915,1,3,20.303018765454546,0.1403,8.8,0.027999999999999997,5662.057272727273,0.8708333333333332,291.95187840000006,43.074617199999985,610.326,G,605838749.9999999,2.6880214390676517e+26,0.7021999579591567,1.1510454296225725,0.7989765942408374,0
2403,Kepler-184 d,0.07945917122767716,0.915,1,3,29.022462290909086,0.1780833333333333,,,5662.057272727273,0.8708333333333332,291.95187840000006,43.074617199999985,610.326,G,605838749.9999999,2.6880214390676517e+26,0.7021999579591567,1.1510454296225725,0.7989765942408374,0
2404,Kepler-185 b,0.0044706787345045245,0.8162499999999999,1,2,1.6329154077777774,0.025416666666666667,,,5128.7,0.772,282.4681673999999,43.88994639999999,466.735,K,537080400.0,1.42209756292584e+26,0.37149884088971785,0.8372223176826348,0.5811421676239409,0
2405,Kepler-185 c,0.056753059156741954,0.8200000000000001,1,2,20.729054856999998,0.13785,,,5123.454545454545,0.7672727272727272,282.4681673999999,43.88994639999999,466.735,K,533791636.3636363,1.3989966693324253e+26,0.36546412469499095,0.8303944558188595,0.5764027353848025,0
2406,Kepler-186 b,0.010641488673120172,0.5092857142857142,1,5,3.886803737857143,0.03788375,,,3835.375,0.501875,298.652736,43.95498840000001,177.59400000000002,M1,349154437.5,1.8796979375570505e+25,0.049103916864081776,0.3043828177534838,0.21128162348366344,0
2407,Kepler-186 c,0.01989671777647404,0.5092857142857142,1,5,7.267276167857143,0.056578750000000004,,,3835.375,0.501875,298.652736,43.95498840000001,177.59400000000002,M1 V,349154437.5,1.8796979375570505e+25,0.049103916864081776,0.3043828177534838,0.21128162348366344,0
2408,Kepler-186 d,0.03653123238877481,0.5092857142857142,1,5,13.34303263,0.0860775,,,3835.375,0.5018750000000001,298.652736,43.95498840000001,177.59400000000002,M1 V,349154437.50000006,1.879697937557051e+25,0.0491039168640818,0.30438281775348386,0.21128162348366347,0
2409,Kepler-186 e,0.061348936077502234,0.5115384615384616,1,5,22.40769890230769,0.12154285714285715,,,3840.3333333333335,0.5046666666666666,298.652736,43.95498840000001,177.59400000000002,M1,351096599.99999994,1.9105153698035672e+25,0.049908969953071244,0.3068678344759898,0.21300655122889625,0
2410,Kepler-186 f,0.35577166018293815,0.5072727272727273,1,5,129.94559888181817,0.3921333333333334,,,3808.3333333333335,0.5033333333333333,298.652736,43.9549884,177.59400000000002,M1,350169000.0,1.8378785478169415e+25,0.048011456317056986,0.30097782879874957,0.2089181142698062,0
2411,Kepler-187 b,0.01352185808198342,1.0137500000000002,1,2,4.938858664444444,0.056333333333333326,,,6019.6,1.302,299.79649549999993,44.0892448,1143.0,F,905801400.0,7.676409070262831e+26,2.005331523057166,1.9451592179373718,1.3501957848122235,0
2412,Kepler-187 c,0.02913144061327858,1.0255555555555556,1,2,10.640258684,0.09408333333333335,,,6020.545454545455,1.3309090909090908,299.79649549999993,44.08924480000001,1143.0,F,925913454.5454545,8.026121854091825e+26,2.0966880496582614,1.9889734005346718,1.3806085778177224,0
2413,Kepler-188 b,0.005645180752908966,0.9949999999999999,1,2,2.0619022699999996,0.031683333333333334,,,5855.2,1.077,281.27971729999996,44.3154743,968.5440000000001,G,749268900.0,4.7017978230234064e+26,1.2282648440500017,1.522327441068508,1.0566950381646636,0
2414,Kepler-188 c,0.016417628558521562,0.9977777777777779,1,2,5.9965388310000005,0.06466666666666666,,,5841.454545454545,1.0763636363636364,281.27971729999996,44.3154743,968.544,G,748826181.8181819,4.652299317105585e+26,1.2153341998708425,1.5142930350439843,1.0511181059280905,0
2415,Kepler-189 b,0.028473395824777554,0.8333333333333334,1,2,10.399907825000001,0.08733333333333333,,,5146.2,0.7672727272727272,287.5646296,44.3050662,591.5339999999999,K,533791636.3636363,1.4240058457354139e+26,0.37199734737079776,0.8377838548767046,0.5815319481341719,0
2416,Kepler-189 c,0.05512635971377015,0.835,1,2,20.134902885454547,0.13586666666666666,22.7,0.071,5139.545454545455,0.7675,287.5646296,44.3050662,591.5339999999999,K,533949750.0,1.4174939731408561e+26,0.37029623122801886,0.8358660983629426,0.5802007734224568,0
2417,Kepler-19 b,0.025426404145106093,0.9229999999999998,1,3,9.286994114,0.08348,14.350000000000001,0.045215000000000005,5541.454545454545,0.8500000000000001,290.42096940000005,37.85165560000001,218.56199999999993,G,591345000.0000001,2.349625028456942e+26,0.6137996417076651,1.0761563694574763,0.7469937578585885,0
2418,Kepler-19 c,0.2583586584531143,0.94,1,3,94.3655,0.40564738487253754,960.0,3.02061,5542.5,0.855,290.4209694,37.8516556,218.562,G,594823500.0,2.3791435345532458e+26,0.6215108501967727,1.0828951849109612,0.7516713802023115,0
2419,Kepler-19 d,0.1723477070499658,0.94,1,3,62.95,0.3096970058067982,22.5,0.07078999999999999,5544.0,0.86,290.4209694,37.8516556,218.562,G,598302000.0,2.4096579347147302e+26,0.6294822190999818,1.0898175536247545,0.7564764125986779,0
2420,Kepler-190 b,0.00553045666529774,0.8488888888888888,1,2,2.0199992969999996,0.029616666666666666,,,5154.090909090909,0.7790909090909092,288.5839761000001,44.73377010000001,433.3869999999998,K,542013545.4545455,1.477237006794247e+26,0.3859030843245159,0.8532989083711454,0.5923014314937622,0
2421,Kepler-190 c,0.010302630636550307,0.8488888888888888,1,2,3.7630358399999997,0.044783333333333335,,,5154.090909090909,0.7790909090909092,288.5839761000001,44.73377010000001,433.3869999999998,K,542013545.4545455,1.477237006794247e+26,0.3859030843245159,0.8532989083711454,0.5923014314937622,0
2422,Kepler-191 b,0.027213238803559203,0.8588888888888888,1,3,9.939635473,0.08608333333333333,,,5209.445000000001,0.79,291.18332109999994,45.32309370000001,594.464,G,549603000.0,1.585205676429544e+26,0.4141080659429321,0.883932109088266,0.6135648931693682,0
2423,Kepler-191 c,0.04856540196303901,0.8588888888888889,1,3,17.738513067,0.12665,,,5209.445,0.79,291.18332109999994,45.32309370000001,594.464,G,549603000.0,1.5852056764295428e+26,0.41410806594293176,0.8839321090882657,0.6135648931693679,0
